date,open,close,high,low,volume_from,volume_to
2018-09-01,0.3348,0.3468,0.3537,0.3346,45057570.41,15503014.66
2018-09-02,0.3468,0.3417,0.3491,0.3361,39384634.46,13474248.7
2018-09-03,0.3417,0.3345,0.3437,0.3328,29548059.57,9953632.45
2018-09-04,0.3345,0.3304,0.3408,0.3285,58109640.54,19428083.25
2018-09-05,0.3304,0.2789,0.3334,0.2778,138224873.61,41640264.65
2018-09-06,0.2789,0.3014,0.3047,0.268,122939065.99,35259785.59
2018-09-07,0.3014,0.2868,0.304,0.2811,56005836.31,16411141.06
2018-09-08,0.2868,0.2769,0.2937,0.2693,44658066.29,12483364.15
2018-09-09,0.2769,0.2759,0.2908,0.271,57674119.02,16211832.54
2018-09-10,0.276,0.2697,0.2822,0.26,107874145.13,29176231.97
2018-09-11,0.2697,0.263,0.2747,0.2526,84239163.86,22046487.85
2018-09-12,0.263,0.2699,0.2732,0.2535,68055974.51,17878592.3
2018-09-13,0.2699,0.2793,0.2856,0.2674,73714364.05,20437354.03
2018-09-14,0.2792,0.2762,0.2849,0.2718,57616165.61,16042467.56
2018-09-15,0.2761,0.2807,0.2846,0.2758,24047819.03,6746967.63
2018-09-16,0.2807,0.281,0.2821,0.2743,21695543.32,6040876.47
2018-09-17,0.281,0.2705,0.2834,0.2667,60131569.86,16495204.79
2018-09-18,0.2705,0.319,0.3364,0.2692,224433379.79,69940386.23
2018-09-19,0.319,0.3265,0.3352,0.3109,148030862.08,47846845.49
2018-09-20,0.3265,0.4485,0.4977,0.3216,405786389.23,162916185.73
2018-09-21,0.4485,0.5644,0.783,0.4265,996038103.8,568631938.08
2018-09-22,0.5644,0.5732,0.626,0.4923,404299235.55,227138626.51
2018-09-23,0.5733,0.5713,0.5987,0.5559,146346696.1,84150014.45
2018-09-24,0.5713,0.4921,0.5833,0.4829,216689675.32,113996651.26
2018-09-25,0.4923,0.5251,0.5478,0.436,400809176.3,189762691.49
2018-09-26,0.5251,0.5129,0.5732,0.484,419369652.47,221590529.94
2018-09-27,0.5129,0.5434,0.5546,0.5065,155672421.6,82665931.0
