date,open,close,high,low,volume_from,volume_to
2018-05-27,118.64,118.02,119.19,117.5,614027.01,72465347.42
2018-05-28,117.96,111.17,119.01,110.5,428452.13,48882435.49
2018-05-29,111.17,119.5,122.71,109.9,475408.01,55588062.13
2018-05-30,119.75,117.4,119.99,116.14,793540.39,93162560.39
2018-05-31,117.4,118.53,119.66,118.08,785604.5,93120820.23
2018-06-01,118.53,120.41,120.41,118.23,777663.6,93641191.62
2018-06-02,120.41,123.44,123.74,121.22,774688.61,95626515.41
2018-06-03,123.44,125.06,127.38,123.67,803320.0,100463159.03
2018-06-04,125.06,119.98,122.98,118.93,766470.72,91958219.87
2018-06-05,119.98,122.22,122.45,120.01,758384.52,92692022.09
2018-06-06,122.22,121.52,123.05,120.83,762056.96,92602105.47
2018-06-07,121.52,121.74,122.89,120.51,758190.54,92301160.34
2018-06-08,121.74,120.13,121.05,119.07,734294.01,88213265.39
2018-06-09,120.13,117.66,118.49,117.06,691396.88,81352788.95
2018-06-10,117.46,106.75,117.46,103.19,815788.93,89238775.15
2018-06-11,106.73,107.22,108.73,103.08,446525.43,47301326.08
2018-06-12,107.22,100.04,107.92,97.44,531651.78,54531308.11
2018-06-13,100.04,93.74,100.38,89.28,722600.82,68066180.48
2018-06-14,93.71,100.84,101.97,97.59,1267590.82,127829799.23
2018-06-15,100.85,95.69,97.17,94.35,1087324.22,104051253.76
2018-06-16,95.69,96.83,97.61,95.47,917114.95,88805303.54
2018-06-17,96.83,95.12,96.67,94.93,860489.26,81852405.41
2018-06-18,95.12,98.91,99.65,97.57,925703.61,91560694.78
2018-06-19,98.91,98.76,100.18,98.02,1038939.58,102605415.26
2018-06-20,98.76,97.84,99.59,97.57,919267.86,89937101.41
2018-06-21,97.77,96.78,98.05,96.31,1035101.5,100174241.45
2018-06-22,96.7,84.96,96.8,80.25,777130.56,67626758.05
2018-06-23,84.78,82.82,86.89,82.63,1116659.01,92477938.52
2018-06-24,82.96,80.62,83.67,73.43,725698.95,57122872.95
2018-06-25,80.79,81.76,83.76,80.51,1422629.95,116314467.98
2018-06-26,81.76,75.92,80.31,75.8,1248163.55,94763351.76
2018-06-27,75.97,80.7,81.13,76.4,1148249.33,92663984.8
2018-06-28,80.7,74.45,77.74,74.21,1125679.87,83804424.05
2018-06-29,74.44,79.04,79.97,76.99,1275535.24,100813728.75
2018-06-30,79.04,81.16,83.33,80.07,1008774.67,81870316.05
2018-07-01,81.16,79.68,80.63,78.22,988194.69,78741065.24
2018-07-02,79.73,85.47,86.27,81.84,1056007.52,90261532.29
2018-07-03,85.49,84.88,87.81,83.78,1242541.43,105473033.86
2018-07-04,84.8,85.41,87.12,85.08,951436.86,81259536.88
2018-07-05,85.47,83.25,85.21,82.53,1090862.27,90818079.52
2018-07-06,83.25,83.12,84.97,82.53,901270.26,74913071.91
2018-07-07,83.12,84.88,85.29,82.52,750365.33,63692123.35
2018-07-08,84.88,82.37,84.71,82.03,893248.83,73573892.66
2018-07-09,82.37,80.56,82.29,80.49,1016086.21,81855485.64
2018-07-10,80.56,75.93,77.07,73.79,1276039.36,96895377.6
2018-07-11,75.93,78.39,80.89,76.35,1194976.45,93680003.85
2018-07-12,78.39,76.86,77.36,75.11,1108021.93,85158957.82
2018-07-13,76.86,76.69,77.62,76.25,1295194.1,99327408.83
2018-07-14,76.69,76.35,77.36,76.23,1106809.9,84508671.35
2018-07-15,76.35,78.66,79.17,76.88,1248412.9,98202972.14
2018-07-16,78.66,83.92,84.86,82.57,1408768.36,118223625.93
2018-07-17,83.92,90.12,91.8,87.48,1436187.72,129426953.79
2018-07-18,90.12,86.39,93.25,86.16,1628126.42,140646780.24
2018-07-19,86.39,86.14,88.91,86.07,1462856.97,126011669.68
2018-07-20,86.14,81.85,84.93,81.33,1145591.09,93762803.07
2018-07-21,81.85,83.53,84.79,81.16,895428.93,74797786.01
2018-07-22,83.53,82.2,83.53,81.39,1550198.6,127424604.82
2018-07-23,82.2,81.58,86.75,81.5,1322868.84,107918661.04
2018-07-24,81.58,89.25,93.28,86.98,1914133.04,170831715.97
2018-07-25,89.25,86.28,87.75,85.05,1655895.28,142866718.3
2018-07-26,86.28,83.42,84.29,82.71,1191358.86,99383748.8
2018-07-27,83.42,84.45,86.41,83.71,1392792.78,117617763.55
2018-07-28,84.45,84.28,84.94,83.46,1594765.99,134413430.21
2018-07-29,84.28,84.06,85.04,83.4,1113253.82,93577510.43
2018-07-30,84.06,82.25,84.21,82.01,975728.67,80254818.47
2018-07-31,82.25,78.82,79.05,76.12,1181568.16,93134400.88
